ID	6.1_2.57.1	6.1_2.57.2	6.1_2.57.3	6.5_2.76.1_MERGED	6.5_2.76.2_MERGED	6.5_2.76.3_MERGED	6.6_2.05.1_MERGED	6.6_2.05.2_MERGED	6.6_2.42.4_MERGED	6.6_2.42.5_MERGED	6.6_2.42.6_MERGED	6.6_2.24.1_MERGED	6.6_2.24.2_MERGED	6.6_2.24.3_MERGED	6.6_2.14.1_MERGED	6.6_2.14.2_MERGED	6.6_2.14.3_MERGED	6.6_2.29.1_MERGED	6.6_2.28.1_MERGED	6.6_2.32.1_MERGED	6.6_2.30.1_MERGED	6.6_2.33.1_MERGED	6.6_2.31.1_MERGED	6.6_2.27.1_MERGED	6.6_2.27.2_MERGED	6.6_2.27.3_MERGED	6.6_2.52.1_MERGED	6.6_2.52.2_MERGED	6.6_2.52.3_MERGED	6.6_2.03.1_MERGED	6.6_2.03.2_MERGED	6.6_2.03.3_MERGED	6.6_2.16.1_MERGED	6.6_2.16.2_MERGED	6.6_2.16.3_MERGED	6.6_2.45.1_MERGED	6.6_2.45.2_MERGED	6.6_2.45.3_MERGED	6.6_2.15.1_MERGED	6.6_2.15.2_MERGED	6.6_2.15.3_MERGED	6.6_2.40.1_MERGED	6.6_2.40.2_MERGED	6.6_2.40.3_MERGED	6.6_2.47.1_MERGED	6.6_2.47.2_MERGED	6.6_2.47.3_MERGED
532	0	0	0	0	0	2	0	1	1	4	1	6	0	0	1	1	2	1	0	1	1	16	0	0	1	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	4	2	37	4	49	39	43
533	0	0	0	0	0	0	0	2	0	0	0	31	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	9	2	11
534	0	0	0	0	2	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	12	12	3	14	5	7	5
535	0	0	0	1	0	0	1	5	0	0	0	12	11	0	27	23	0	20	24	20	28	20	6	53	29	9	0	0	0	0	0	0	34	44	0	17	8	2	27	0	64	3	29	10	6	14	20
536	1	0	1	0	1	0	0	3	4	1	0	30	2	1	2	0	3	2	0	3	8	78	4	3	9	8	0	0	1	1	0	0	9	2	7	2	17	1	9	0	41	46	156	100	28	41	36
537	0	0	0	0	0	0	0	6	0	0	0	120	0	0	0	4	0	0	2	0	4	9	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	2	1	4	11	2	48	40	46
538	0	0	0	0	7	11	0	0	11	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	4	0	0
539	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	7	17	11
540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	13	7
541	0	0	0	1	0	0	1	3	0	1	0	130	0	1	1	3	1	1	0	0	19	13	0	3	3	0	0	0	0	3	2	7	18	22	2	14	14	3	3	175	7	159	58	6	54	50	53
542	0	8	5	0	0	0	0	2	0	0	0	4	0	7	1	3	0	1	0	2	8	22	5	2	3	6	1	0	2	3	0	0	2	2	1	0	2	0	0	0	19	0	2	0	0	0	1
543	457	1088	428	108	113	126	1	0	5	4	6	480	874	520	2	1	0	4	212	1	127	2	1	2	1	5	414	458	481	99	51	60	6	8	7	129	160	231	50	53	80	49	145	85	52	32	30
544	0	0	0	1	1	3	0	0	6	0	0	36	1	2	2	4	0	1	0	2	8	78	0	7	1	4	0	0	0	0	0	0	3	5	0	2	12	2	3	0	8	1	145	8	87	85	109
545	0	0	0	0	0	0	0	9	0	0	0	10	8	0	13	9	2	23	8	13	16	2	2	35	13	11	0	0	0	0	0	0	12	22	0	3	2	0	9	0	15	0	0	0	0	0	0
546	0	11	0	1	0	0	1	0	0	0	0	6	2	0	6	7	0	3	2	4	5	5	79	5	3	8	2	36	1	9	1	4	21	8	2	2	33	1	55	33	73	0	1	1	0	1	1
547	448	1168	518	150	142	136	1	0	5	1	8	503	968	592	2	0	1	3	265	0	161	1	1	4	3	6	447	506	571	110	83	66	5	8	8	153	214	300	83	63	114	74	199	120	46	54	42
548	0	0	0	0	1	0	1	0	5	0	4	1	1	0	2	0	0	1	0	0	2	1	1	4	4	6	5	11	5	1	0	1	5	5	12	0	5	0	6	3	7	0	1	0	0	2	1
549	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	12	19	33
550	0	0	0	5	182	265	0	0	81	1	1	0	3	0	2	0	0	0	0	0	2	0	0	2	3	3	0	0	0	0	1	0	0	0	0	91	1	1	2	1	5	0	0	0	25	33	22
551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1075	7	2	0	5	0	7	1	8	0	0	0	0	0	2	1	3	4	0	1	2	7	0	2	0	0	0	0
552	0	0	0	14	893	1433	0	0	422	5	4	1	5	1	0	0	0	0	3	4	0	0	2	7	26	8	0	0	0	0	0	0	0	1	0	693	1	1	5	17	44	0	0	0	111	102	92
553	2	0	0	0	1	1	7	0	7	4	5	1	5	2	9	23	0	1	0	8	3	23	23	14	16	23	34	48	1	0	4	3	5	4	15	0	12	0	0	0	22	22	12	37	13	20	10
554	0	0	0	8	9	12	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1397	1	0	1	0	1	24	14	14	0	0	0	0	0	0	0	1	0	0	0	0	6	5	8	0	0	0	0	0	0
556	0	0	0	3	1	4	1	5	11	6	2	124	6	1	10	18	1	20	10	31	13	145	34	29	21	17	19	4	5	3	0	5	53	26	12	8	116	14	31	49	99	68	270	674	254	278	316
557	3	1	0	21	12	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	5	5	0	0	8	0	0	0	13	11	4	12	0	1	4	0	3	0	16	2	3	0	0
558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	5	6	3
559	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	6	1	14	19	26
560	227	561	224	57	36	59	0	0	3	1	1	254	417	245	0	1	0	0	101	2	65	0	0	1	1	1	211	248	238	45	28	30	2	0	3	68	95	94	31	22	50	26	64	46	20	20	20
561	0	0	0	0	7	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	2	0
562	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	8
563	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	9	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	15	1	1	3	0	0	2	6
564	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	12	3
565	0	0	0	0	19	20	0	0	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	2	0	0	0	3	1	4
566	0	0	0	1	2	0	1	0	1	0	4	6	2	0	0	0	0	1	1	2	0	30	2	2	7	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	29	31	0	18	6	7
567	6	2	1	0	2	1	41	3	25	20	89	32	1	26	6	1	1	31	9	7	23	54	23	34	69	32	62	39	8	16	6	11	76	38	19	91	69	18	47	31	68	61	1841	3753	63	48	69
568	0	4	4	0	0	0	0	1	3	0	0	0	0	0	0	0	0	4	0	0	0	4	0	2	5	12	0	0	1	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	1	1
569	0	0	3	0	1	0	21	6	1	0	11	0	0	1	0	1	0	5	1	7	1	7	3	338	3	3	3	5	1	0	5	0	29	5	2	10	3	2	103	2	50	56	5	1	1	12	1
570	0	0	0	0	0	0	0	11	3	1	0	0	0	15	0	0	1	0	0	0	2	3	2	62	38	63	2	14	12	1	0	0	1	9	1	3	1	0	3	0	7	8	9	7	1	0	1
571	0	3	0	3	0	3	12	6	13	3	7	4	2	1	1	2	2	20	3	23	16	10	46	68	17	10	63	1	1	3	16	48	13	16	66	16	15	24	10175	59	34	777	77	10	10	2	6
572	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	2
573	0	0	0	0	0	0	1	4	4	0	9	0	1	1	3	0	0	0	0	0	1	29	0	6	6	2	3	0	0	1	0	0	0	0	0	0	5	0	0	0	0	116	12	0	0	0	0
574	13	11	17	54	26	24	67	7	18	13	37	34	30	109	1	0	1	15	0	18	145	466	73	18	96	190	42	13	205	6	13	16	46	80	58	19	34	16	32	56	8	132	2107	696	319	299	318
575	0	0	0	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	2	0	9	13	6
576	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	2	28	8	13	20	26
577	0	0	0	0	0	0	0	2	9	0	9	0	0	0	0	0	2	0	0	0	1	12	2	0	9	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	45	18	1	1	0	0
578	0	0	0	1	26	35	0	0	23	0	19	10	1	0	1	0	3	0	26	28	3	30	0	1	8	2	2	0	0	0	0	0	0	0	0	20	12	0	13	23	25	57	8	1	3	6	1
579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	14	1	8	11	11
580	513	1326	503	129	113	140	1	1	3	2	3	597	1089	665	1	0	0	2	252	0	146	1	1	1	1	2	484	517	594	101	64	36	10	6	2	129	154	232	69	46	86	67	151	106	57	34	38
581	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	14	2
582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	5	11	31	6
583	0	0	0	12	23	4	3	15	44	12	5	631	40	8	84	123	6	74	64	94	163	419	31	128	103	54	1	0	2	0	6	5	176	177	10	38	95	9	140	16	200	56	799	128	867	1033	1138
584	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	4	0	2	1	0	0	4	0	2	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	9	0	10	12	28
585	0	0	1	0	1	1	4	7	7	0	6	1	2	0	0	1	0	9	0	425	8	12	55	3	17	62	0	6	0	2	3	4	172	33	8	21	4	2	251	3	40	1	7	1	5	2	0
586	23	85	83	9	5	6	41	39	52	9	101	119	54	16	175	172	21	150	108	128	160	136	107	426	304	177	43	98	79	55	13	40	464	410	161	276	310	41	686	124	714	192	268	400	141	137	305
587	0	0	0	0	10	22	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	1	5	0
588	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	10	8	6
589	0	0	0	0	0	0	0	0	1	4	0	1	5	0	1	7	0	5	3	5	6	4	3	10	6	3	0	0	0	0	0	0	3	6	0	0	0	0	4	0	4	0	2	0	10	0	4
590	0	0	0	1	1	0	0	0	1	1	0	8	0	1	0	2	0	0	3	1	2	27	0	0	0	2	0	0	0	0	0	0	1	3	1	0	0	0	0	0	3	2	34	4	19	17	19
591	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	6	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	21	6	9	2	17
592	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	2	1	2	1	19	33	21
593	0	0	0	0	0	0	0	0	1	1	0	9	1	0	0	0	1	0	0	0	1	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	78	0	1	6	6
594	0	0	0	0	0	0	0	1	13	0	11	18	6	3	1	0	2	1	2	0	2	36	0	20	5	3	7	0	0	0	1	0	0	0	0	0	7	0	0	0	0	93	48	0	0	0	0
595	0	0	0	0	0	0	2	0	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	2	0	0	0	0	0	0	0	8	6	0	1	1	590	0	3	2	0	1	0	0	0
596	0	0	0	0	0	0	641	0	0	0	0	0	16	0	0	2	0	0	0	6	1	131	0	0	25	1	0	0	0	0	0	0	1	10	0	1	1	0	0	0	0	1	13	0	0	0	0
597	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	1	1	1	3	1	0	0	1	0	0	0	0	0	2	1	0	0	0	2	5	1	0	11	14	2	0	0
598	0	1	0	0	0	0	1	1	1	0	7	0	0	0	0	0	1	11	0	0	0	3	7	2	7	1	1	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	1	0	0	1	0
599	0	0	0	0	0	0	0	0	0	0	0	6	1	1	4	7	0	8	6	15	8	11	3	14	17	2	0	0	0	0	0	0	11	25	0	2	0	0	4	0	7	0	5	0	2	7	23
600	0	0	0	0	0	0	0	2	4	0	2	0	0	1	0	0	0	0	0	0	4	22	0	0	2	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	36	16	0	0	0	0
601	0	0	0	0	0	0	0	0	14	1	16	3	1	0	0	0	1	0	0	0	2	2	1	20	12	4	7	0	0	0	1	0	11	2	0	3	17	0	5	2	10	5	4	7	1	0	0
602	0	0	0	0	58	107	0	0	13	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	30	0	0	3	0	0	0	0	0	11	3	6
603	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	9	0	28	1	3	0	5	16	6	0	0	0	0	0	0	0	0	1	0	0	0	7	4	10	1	2	0	1	8	8
604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5	8	4
605	3	5	12	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	4	3	2	0	0	0	4	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	4
606	0	0	0	1	2	2	0	0	6	1	0	24	7	1	7	20	5	15	16	16	29	113	11	43	28	6	0	0	0	0	0	0	28	38	1	10	11	0	16	0	44	4	151	11	95	110	132
607	0	0	0	0	0	0	8	0	7	0	8	0	2	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	1	0	70	17	13	9	6	5	62	0	36	7	54	3	0	2	6
608	0	0	0	0	11	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	3
609	0	0	0	0	0	0	0	0	1	0	0	10	2	1	5	1	0	5	0	1	4	3	0	14	7	0	0	0	0	0	0	0	2	4	1	1	2	0	3	0	12	0	19	0	19	18	20
610	0	0	0	5	234	387	0	0	761	5	2	0	0	0	0	0	0	1	7	5	0	0	0	8	28	6	0	0	0	2	0	0	0	0	0	719	2	1	13	31	40	0	0	0	22	19	22
611	0	0	0	2	2	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	0	45	18	92	53	63
612	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	19	19	29
613	3	11	18	1	4	2	117	49	55	5	175	162	19	30	34	40	19	39	13	911	111	424	33	568	982	936	114	39	45	216	327	133	42	99	132	11	72	11	86	113	51	766	178	25	24	35	32
614	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	1	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	20	0	2	1	4	2	9	11	14
615	0	0	0	0	0	0	0	0	11	0	0	6	0	0	1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	1	16	0	20	20	16
616	0	0	0	1	0	0	0	0	0	0	0	15	3	0	31	32	3	18	20	23	34	12	5	41	32	22	0	0	0	0	0	0	34	34	1	12	1	1	34	0	64	1	0	0	5	3	9
617	0	0	0	32	2089	4187	0	0	2506	19	7	0	18	0	0	0	0	2	26	17	1	0	0	32	76	29	0	0	0	3	0	0	2	0	0	2343	8	1	37	86	147	0	0	1	321	299	244
618	0	0	0	0	0	0	2	0	0	0	0	17	11	2	33	63	2	48	46	42	53	18	10	86	56	29	0	0	0	2	0	0	62	92	1	25	1	2	48	1	90	0	8	1	18	10	5
619	0	0	0	0	7	20	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
620	0	0	0	5	4	0	0	1	6	2	0	33	2	1	15	15	5	5	10	2	14	69	0	15	5	4	0	0	1	0	0	0	15	13	1	5	24	0	14	0	16	4	89	28	91	117	118
621	0	0	0	0	0	0	0	0	0	0	1	6	2	0	4	4	0	3	5	7	3	3	3	5	7	5	2	0	1	0	1	0	7	7	1	1	1	0	2	0	9	1	2	3	0	0	1
622	0	0	0	0	0	0	2	2	2	0	0	10	1	0	9	12	1	6	6	9	6	6	1	14	16	5	0	0	0	1	7	0	31	17	0	7	6	1	6	10	22	5	3	1	0	0	0
623	2	0	0	0	0	0	0	0	1	0	2	5	2	0	17	2	0	7	6	5	10	3	6	7	7	8	0	0	0	0	0	0	7	9	1	1	4	1	11	0	10	1	0	9	0	1	3
624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	220	5	5	310	56	6	59	2	26	4	203	9	7	5	5
625	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	6	10
626	0	2	0	1	0	0	0	1	0	0	0	4	0	0	0	0	2	1	0	95	1	6	0	3	0	5	10	0	0	0	0	0	4	1	7	0	7	0	120	2	12	3	36	15	11	14	11
627	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	18
628	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	4	0	3	5	0	1	9	10	7	42	3	0	0
629	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	1	0	0	0	2	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	33	19	0	0	0	0
630	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	14	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	4	33
631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	9	13	23
632	0	0	0	0	12	15	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0
633	0	0	0	1	1	5	0	0	6	0	0	0	0	0	171	0	0	1	0	16	2	3	117	0	0	8	0	0	1	10	0	0	1	1	2	0	0	1	5	0	0	1	0	0	76	0	1
634	0	0	0	0	3	0	0	2	0	0	1	0	1	2	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	6	4	6	5	1
635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	5	5	7	17	0	5	1
636	0	0	0	1	1	0	0	2	4	0	31	13	6	5	11	17	2	22	6	13	15	15	7	33	44	24	2	0	8	4	0	0	57	51	26	29	45	1	68	16	89	10	18	15	9	4	43
637	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	4	8
638	0	0	0	0	0	2	0	0	0	0	0	6	5	0	6	10	2	7	3	3	6	25	0	17	10	9	0	0	0	0	0	0	8	10	0	2	4	0	6	0	9	0	41	5	33	51	41
639	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	3	0	2	9	1	1	10	0	4	0	24	0	0	1	0	7	5	0	4	0	0	5	0	16	0	0	0	0	0	0
640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	6	6	0	0	0
641	0	4	1	9	10	3	4	4	25	5	38	73	6	10	20	20	5	23	2	67	9	337	1	61	53	11	14	16	2	2	3	3	16	0	5	5	54	8	18	53	57	276	1287	35	401	512	549
642	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	8	6	12
643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	4
644	0	0	0	9	11	5	40	1	6	0	0	1	9	0	1	0	1	0	2	3	44	106	23	0	42	82	3	1	79	0	0	3	20	35	6	3	15	0	7	32	3	0	14	0	14	19	34
645	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	2	1	11	0	0	0	0	0	32	0	9	0	2	4	34	0	13	1	33	1	0	0	25
646	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	38	36	37
647	0	3	2	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	10	0	6	5	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	5	0
648	0	0	0	0	0	0	0	0	7	0	0	9	0	1	0	1	0	0	0	0	2	44	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	3	0	0	4	0	63	8	74	60	98
649	0	0	0	0	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	1	3	14	1	0	7	4	1	0	8	0	0	0	1	2	3	6	0	2	1	2	0	3	1	0	6	1	8
650	0	0	0	1	35	107	0	0	59	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	40	0	0	1	4	4	0	0	0	9	8	9
651	5	0	0	1	0	0	0	5	0	0	0	0	2	0	0	0	1	2	0	1	0	9	27	8	1	4	14	3	0	40	4	29	1	0	0	4	4	3	1680	30	40	2	2	0	0	0	0
652	0	0	0	0	0	0	0	0	0	1	3	4	1	0	0	4	2	6	4	2	13	16	11	1	5	0	0	0	0	0	0	0	1	3	0	2	1	1	0	3	0	9	23	1	4	2	4
653	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	4	5
654	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	4	8	2	84	0	0	0	0	8	3	0	8	19	2	16	0	5	1	17	1	2	2	4
655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	2	0	16	8	6	7	19
656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	2	1	11	11	15	11	13
657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	270	1	4	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	6	7	17	0	0	0	0	0	0
658	0	0	0	0	0	0	1	0	2	1	0	13	1	1	0	4	0	0	0	0	0	59	0	0	1	2	0	0	0	0	0	0	0	0	0	4	12	1	0	0	0	0	148	0	40	52	43
659	0	0	0	0	0	0	1	0	0	0	2	18	0	0	2	0	0	0	0	0	1	4	2	1	2	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	9	11	17
660	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	14
661	0	0	0	0	69	105	0	0	39	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	55	0	0	0	0	4	0	0	0	6	9	1
662	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	39	6	2	3	12	0	0	0	1	0	2	8	7	9	3	0	0	0	0	0	0	0	0	0	0
663	1	6	1	0	1	0	1	1	2	4	0	55	4	0	5	0	2	3	1	1	2	38	0	8	7	8	0	0	0	0	0	0	28	1	0	17	9	2	21	0	13	0	90	159	27	22	35
664	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	3	0	0	0	0	0	1	0	6	6	1	0	0	0	0	0	0	0	4	5	0	0	0	3	0	0	3	0	0	11	8	6
665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	10	0	0	1
666	0	0	0	1	103	194	0	0	164	1	0	0	0	0	0	0	0	0	22	19	0	0	0	7	2	4	0	0	0	1	0	0	0	0	0	171	1	0	11	17	18	0	1	0	17	7	8
667	0	1	0	2	0	2	0	0	8	0	3	6	1	0	4	17	1	3	9	9	7	33	1	8	16	7	0	0	0	0	3	0	49	11	7	14	10	6	76	0	32	4	116	10	19	27	26
668	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	1	0	0	0	0	52	0	1	0	0	0	0	0	0	0	0	0	4	0	0	3	0	1	0	2	1	80	2	12	11	14
669	0	0	0	5	4	0	0	5	2	1	1	91	4	4	8	15	2	8	4	4	17	170	2	6	13	1	0	0	0	0	0	0	19	12	3	1	30	3	9	0	19	12	355	6	238	241	304
