ID	3.1-4.2_2.76.1	3.1-4.2_2.76.2	3.1-4.2_2.76.3	3.1-4.2_2.05.1	3.1-4.2_2.05.2	3.1-4.2_2.05.3	2.42.1_MERGED	2.42.2_MERGED	2.42.3_MERGED	2.24.4_MERGED	2.24.5_MERGED	2.24.6_MERGED	3.1-4.2_2.14.1	3.1-4.2_2.14.2	3.1-4.2_2.14.3	2.29.4_MERGED	3.2-4.1_2.28.1	3.2-4.1_2.32.1	3.2-4.1_2.30.1	3.2-4.1_2.33.1	3.2-4.1_2.31.1	2.27.4_MERGED	2.27.5_MERGED	2.27.6_MERGED	3.1-4.2_2.03.1	3.1-4.2_2.03.2	3.1-4.2_2.03.3	2.16.1_MERGED	2.16.2_MERGED	2.16.3_MERGED	2.45.1_MERGED	2.45.2_MERGED	2.45.3_MERGED	2.46.1_MERGED	2.46.2_MERGED	2.46.3_MERGED	2.41.1_MERGED	2.41.2_MERGED	2.41.3_MERGED	2.48.4_MERGED	2.48.5_MERGED	2.48.6_MERGED
983	1	3	2	1	4	3	0	0	0	1	2	4	0	1	0	0	0	0	0	0	0	0	0	0	3	2	1	3	1	7	7	6	2	4	6	1	4	2	0	0	1	0
984	4	5	2	0	5	2	1	2	1	8	1	10	2	4	0	0	0	0	0	0	0	2	0	0	4	0	1	10	8	8	12	10	8	7	5	3	4	4	5	0	3	9
985	0	0	1	2	55	23	0	0	0	3	0	1	4	9	4	2	0	0	0	0	0	2	2	1	4	1	1	2	1	0	9	1	0	3	0	1	1	0	1	0	2	5
986	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	14	9	1	0	5	1	1	2	0	0	0	0	0	0
987	3	1	0	0	293	737	0	0	0	17	9	7	0	0	1	0	0	0	0	0	0	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	14	0	0	0	0	0	0
989	2	0	0	0	4	4	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	3	6	2	3	4	2	9	5	4	1	1	0	2	1	0	0	1	0
990	116	57	81	0	1	0	1	0	0	66	15	30	0	1	0	0	0	0	0	0	0	1	1	1	3	2	0	0	1	1	7	4	2	2	3	4	0	0	1	0	0	0
991	3	2	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	20	13	14	118	95	70	2	0	0	0	0	0
992	0	0	0	0	0	0	0	0	0	3	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	140	62	37	3	3	0	1	0	0	0	0	0
993	3	3	2	1	11	5	1	2	1	2	2	1	0	4	2	0	0	0	0	0	0	3	3	4	10	4	5	13	26	18	16	13	45	7	5	2	2	3	1	0	3	0
994	6	2	6	0	7	6	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	18	0	0	0	0	10	6	0	0	0	0	0	0	0
995	8	5	2	0	14	12	23	43	23	25	29	24	2	10	12	0	3	0	0	0	0	2	0	1	2	1	5	24	31	22	71	79	72	28	16	11	9	8	7	1	8	8
996	3	4	5	3	18	27	2	4	3	3	3	5	3	5	5	0	0	0	0	0	0	2	0	1	13	19	13	16	19	15	39	38	45	20	18	8	5	5	2	1	2	3
997	4	5	2	0	3	3	0	0	2	1	0	4	0	1	4	1	0	0	0	0	0	1	1	0	14	5	9	8	12	5	19	13	10	7	2	5	2	11	10	1	6	9
998	8	6	9	0	22	13	0	4	2	27	19	22	0	4	2	4	42	6	2	1	0	20	7	7	10	10	25	59	57	61	38	47	25	41	23	17	7	15	10	3	4	11
999	17	7	15	6	107	141	16	30	26	23	7	19	3	13	10	0	4	5	4	0	3	57	42	17	31	18	32	659	1795	1102	6479	7640	5845	7537	6409	4962	266	122	110	11	68	129
1000	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	23	36	15	28	5	35	0	3	13	0	0	0
1001	9	7	5	0	3	7	1	2	0	5	6	5	1	5	6	1	0	0	0	0	0	0	1	2	7	9	12	17	20	15	155	89	63	19	16	10	12	14	8	4	3	10
1002	37	14	26	0	0	3	0	0	0	7	1	5	0	0	0	0	0	0	0	0	0	4	1	3	1	1	0	0	1	0	0	0	1	0	0	1	2	0	0	0	0	0
1003	2	4	2	1	3	5	0	1	0	0	1	0	4	5	5	0	2	0	0	0	0	0	0	0	0	2	1	67	63	57	8	12	5	4	5	4	11	16	15	4	15	27
1004	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	45	6	9	14	14	0	0	0	0	0	1
1005	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	8	2	7	2	3	5	0	0	0	0	1	0
1006	3	0	0	1	0	5	0	0	0	1	1	0	0	0	2	4	1	0	0	0	0	0	0	0	1	0	1	49	0	1	0	18	0	9	17	11	3	8	2	10	25	43
1007	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	131	103	85	5	1	1	25	17	1	0	1	27	0	0	0
1008	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	6	2	2	2	0	0	156	76	46	8	13	3	1	1	1	0	0	0
1009	1	0	0	0	0	0	1	0	0	28	3	33	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1010	1	0	4	0	1	0	0	0	0	3	1	5	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	8	6	4	9	7	4	5	2	3	6	2	1	0	1	2
1011	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	46	16	27	62	8	8	5	0	0	1	0	0	1
1012	1	0	0	0	0	0	0	0	0	0	0	1	30	38	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0
1013	1	0	0	0	13	9	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	2	5	4	4	3	2	0	1	0	2	3	1	1	5
1014	0	0	2	1	0	0	0	1	0	1	1	1	0	1	0	6	1	0	0	0	0	0	0	2	46	38	19	4	85	29	18	10	7	2	3	0	0	2	1	0	0	1
1015	12	4	4	0	0	1	0	2	0	28	5	23	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	1	6	1	2	1	3	0	0	0	0	1	0	0	0	0
1016	8	1	5	0	64	80	0	4	4	8	12	11	9	5	7	1	0	0	1	0	0	4	2	2	134	90	122	37	39	38	253	160	134	45	50	36	22	22	14	3	17	14
1017	1	0	4	0	5	4	0	0	0	2	3	0	6	12	6	0	0	0	0	0	0	0	0	0	0	0	1	2	7	1	7	9	8	0	0	3	13	10	3	5	8	12
1018	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	2	2	1	18	1	0	32	26	10	6	5	1	0	1	1	1	2	2
1019	0	1	0	2	95	30	5	3	5	6	18	16	1	15	5	21	2180	104	5	103	2	24	26	23	60	24	37	175	2	142	33	16	40	51	6	12	0	2	3	5	4	12
1020	0	0	0	0	0	2	0	0	0	20	11	25	0	0	8	0	0	0	0	0	0	52	29	36	15	7	9	1	1	48	6	4	3	2	3	0	0	1	0	0	1	0
1021	5	0	5	0	6	9	0	0	1	6	3	7	0	0	0	1	1	1	0	0	0	2	1	2	2	0	1	6	10	10	18	6	4	16	14	7	6	8	2	1	1	2
1022	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	90	27	129	5	10	2	5	0	2	0	0	0	0	0	0
1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	4	1	5	39	18	8	6	5	2	0	0	1	0	0	0
1024	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	2	1	4	2	4	3	2	2	0	2	2	2	13	15
1025	1	0	0	4	4	6	5	5	5	1	0	2	2	19	5	0	0	0	0	0	0	19	3	0	9	8	3	481	420	602	1146	1099	1287	1741	1750	1270	8	62	25	0	0	35
1026	8	1	9	0	19	13	1	0	0	8	7	7	0	4	1	0	0	0	0	0	0	0	0	0	3	0	1	23	35	28	63	58	45	70	47	39	4	6	0	1	1	3
1027	2	2	4	0	12	16	0	1	2	3	2	2	0	1	5	0	1	0	1	0	0	2	1	2	30	23	19	9	9	11	59	43	25	13	11	7	2	6	0	1	3	2
1028	8	3	7	1	10	13	2	3	3	11	7	15	1	3	3	0	0	0	0	0	0	0	0	0	2	5	3	20	13	13	23	22	24	8	6	7	6	10	3	5	7	7
1029	0	0	0	1	0	0	2	2	3	0	0	0	0	2	1	0	0	0	0	0	0	1	0	3	1	1	1	5	2	3	216	109	218	125	51	46	0	1	0	0	0	0
1030	17	8	7	0	3	1	0	0	0	4	2	6	0	0	0	0	0	0	0	0	0	1	1	5	0	1	0	0	0	0	0	2	2	0	1	0	1	0	0	0	0	0
1031	2	0	0	1	2	0	1	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	5	1	1	48	51	65	101	122	113	33	58	26	1	1	6	1	9	10
1032	1	0	0	0	1	2	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	1	0	0	3	1	6	6	4	6	172	75	54	11	8	5	0	0	0	0	1	0
1033	0	0	0	1	0	3	0	1	0	0	0	4	0	3	4	0	14	1	0	0	1	0	1	1	0	0	0	50	1	0	1	6	3	11	35	38	0	0	0	0	0	1
1034	15	11	24	0	11	6	0	0	1	16	4	11	18	23	18	1	1	3	0	0	0	2	1	0	0	0	2	13	12	15	37	24	25	22	12	4	19	22	6	2	25	31
1035	0	0	2	0	0	1	0	3	0	2	1	20	0	0	0	3	6	4	1	0	0	42	22	22	0	0	0	5	0	1	64	0	1	1604	2	0	3	3	17	11	0	0
1036	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	10	0	70	10	25	3	4	10	9	18	0	0	0	15	0
1037	1	0	3	2	2	1	3	0	5	5	2	1	0	6	2	10	2	0	0	0	0	1	3	5	1	4	3	78	196	115	691	679	408	420	381	307	7	5	7	78	11	0
1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	100	0	1	0	0	1	3	0	0	0	0	0	1	0
1039	14	15	12	46	727	656	31	69	34	43	12	41	12	26	39	0	5	211	101	96	144	8768	6213	6941	142	153	145	1561	3092	2375	238	274	5275	126	131	13	3	5	1	53	65	55
1040	1	0	1	0	5	3	1	0	1	3	0	1	2	0	1	0	0	1	0	0	0	3	1	1	1	1	1	6	13	7	4	7	19	3	6	5	1	0	0	2	1	0
1041	0	0	0	0	9	9	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	4	3	5	2	2	5	18	26	23	11	11	10	0	1	1	0	1	2
1042	1	1	2	0	0	2	1	0	1	4	0	2	0	1	2	1	0	0	0	0	0	0	0	1	15	10	15	14	17	14	78	52	56	16	15	21	3	4	4	1	7	7
1043	0	0	0	0	2	1	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	5	5	2	1	2	1	0	1	1	0	0	2
1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	26	0	0	0	0	1	0	0	0	0	0	0	0
1045	2	1	1	0	1	0	0	0	0	4	2	6	10	30	15	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	6	7	7	1	2	0	0	0	0	0	0	0
1046	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	6	3	11	10	31	7	8	5	2	0	0	0	0	1	0
1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	0	0	0	0	0	0	0	0	0
1048	0	0	0	0	0	0	0	0	0	10	7	42	0	0	0	7	1	3	0	0	0	0	0	0	0	0	4	0	0	3	9	1	3	1	2	3	0	0	0	0	0	0
1049	0	0	1	0	5	4	0	1	0	8	4	10	2	3	1	0	0	0	0	0	5	0	0	1	0	0	0	13	9	12	6	3	3	2	4	3	4	10	4	33	54	55
1050	21	16	19	17	828	1210	23	25	53	243	159	234	11	29	30	6	27	7	8	3	1	134	89	113	2120	1435	2043	579	537	584	4225	2731	2295	803	791	554	313	258	145	17	151	105
1051	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	6	3	2	5	7	4	0	0	0	0	0	0
1052	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5	9	7	11	110	120	117	65	50	40	3	2	5	0	0	1
1053	27	16	15	1	47	77	5	6	8	23	16	28	0	12	7	2	0	2	0	0	1	9	4	7	131	108	151	63	70	72	282	222	163	66	79	59	18	33	22	6	20	26
1054	0	0	2	0	1	2	1	1	0	3	1	1	1	2	1	0	0	0	0	0	0	0	0	0	16	15	19	4	2	3	7	9	5	2	8	2	6	6	2	0	4	6
1055	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	14	11	7	2	1	1	0	1	1	0	0	0
1056	1	3	2	0	3	2	0	1	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	2	0	1	8	4	13	60	34	30	54	39	32	0	0	1	0	1	1
1057	1	1	0	2	38	31	1	0	0	8	0	1	44	58	39	1	0	0	0	0	0	3	0	2	0	0	3	4	10	5	9	5	11	5	2	3	1	1	2	1	1	1
1058	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	7	13	0	1	0	0	0	0	0	0	0
1059	0	0	0	0	0	1	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	3	3	8	7	11	5	185	82	57	6	7	7	0	0	0	1	1	0
1060	4	2	1	0	4	5	0	1	0	122	62	93	0	0	1	0	0	0	0	0	0	2	0	0	3	7	8	0	2	3	6	2	11	0	2	2	0	0	0	0	1	0
1061	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	3	2	4	1	0	2	1	2	2	22	21	22	4	20	40
1062	0	0	0	0	157	183	0	0	0	28	14	9	9	10	3	8	0	0	0	0	0	15	8	19	0	0	0	15	23	2	18	29	11	0	3	1	0	1	0	0	0	0
1063	7	3	5	1	31	35	0	4	1	8	3	7	19	12	21	1	2	0	0	0	0	3	3	4	31	24	24	22	28	16	88	55	47	13	21	16	4	7	6	4	11	16
1064	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	11	17	22	4	7	4	4	1	2	0	0	2	0	0	0
1065	6	2	4	0	3	6	2	2	2	5	1	5	7	12	6	0	0	0	0	0	0	1	0	0	0	1	1	42	40	45	51	75	65	43	36	36	43	71	47	17	63	92
1066	0	0	1	0	4	4	1	2	2	4	5	7	0	1	2	0	0	0	0	0	0	0	0	0	1	0	2	3	4	1	14	4	7	2	0	1	3	1	0	0	2	1
1067	0	0	0	0	1	4	0	3	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	5	12	81	101	89	46	45	39	2	2	0	0	1	1
1068	3	4	4	0	7	9	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	4	2	2	0	6	4	2	2	0	1	0	0	0	1
1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	7	6	0	0	1	0	12	0	0	0	1	0	0	0
1070	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	1	48	13	13	12	17	6	6	2	0	2	1	1	0
1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	2	0	0	0	0	515	304	238	2	3	22
1072	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	6	0	9	2	3	40	3	4	8	30	8	16	1	0	1	0	0	1
1073	0	1	0	1	13	3	2	0	0	0	2	0	2	0	1	0	0	0	1	1	1	22	11	7	1	0	2	10	16	17	3	3	31	0	2	3	2	1	0	0	2	0
1074	0	0	0	0	2	1	0	0	0	1	0	1	0	4	1	0	0	0	0	0	0	0	0	0	2	2	1	2	3	0	12	9	12	1	1	1	1	0	2	0	0	0
1075	11	5	7	0	1	7	0	1	1	27	52	44	0	0	1	0	0	0	0	0	0	1	1	1	4	2	2	3	3	1	3	5	5	3	6	0	2	0	2	0	0	1
1076	0	0	0	0	1	1	0	0	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	3	0	3	9	9	0	25	0	0	0	0	3
1077	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	13	15	19	2	2	1	10	6	7	2	3	4	1	1	1	0	1	0
1078	0	0	0	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	3	4	0	0	0	35	11	12	0	0	0
1079	0	0	0	0	13	14	0	2	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	23	15	36	9	6	7	45	32	19	5	9	6	1	1	3	0	1	3
1080	2	1	1	0	1	2	0	2	0	1	2	1	1	0	0	1	0	0	0	0	0	0	0	0	2	3	3	2	5	4	10	9	10	3	6	6	2	4	2	1	1	3
1081	2	0	1	0	1	5	0	0	0	3	5	5	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	3	11	8	7	4	5	3	4	5	0	3	3	0	0	2
1082	0	0	0	0	1	0	1	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	24	150	27	37	77	37	55	47	28	1	3	38	1	6	8
1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	5	4	3	2	10	7	5	5	4	0	0	1	0	0	0
1084	32	7	30	0	5	8	0	1	0	92	51	100	14	57	30	0	0	0	0	0	0	6	3	5	4	3	6	0	2	0	6	4	2	0	1	1	0	0	0	1	0	0
1085	16	3	13	0	0	5	0	0	1	6	1	4	0	0	1	0	0	0	0	0	0	1	0	1	3	0	4	4	3	6	27	15	18	16	24	18	6	1	0	0	1	2
1086	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	3	3	3	30	8	6	2	6	6	3	0	1	0	0	0	0
1087	13	8	9	0	56	48	0	0	0	29	27	40	0	0	0	0	0	0	0	0	0	11	14	19	0	0	0	1	2	1	2	0	2	0	0	1	0	0	0	0	0	1
1088	2	0	1	0	2	0	2	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	7	8	9	10	11	12	28	20	15	8	10	5	2	3	2	1	0	2
1089	0	0	1	1	0	1	1	0	2	9	2	11	0	0	3	0	0	0	0	0	0	7	16	8	0	1	2	161	126	76	1009	1222	908	10159	9119	5891	69	5	6	0	3	0
1090	0	1	0	0	0	0	0	0	0	3	0	0	0	1	1	2	30	1	0	5	3	0	2	1	0	0	0	9	424	842	1	24	5	5	12	8	1	1	205	0	3	1
1091	2	0	1	0	17	22	1	1	1	1	0	4	1	3	5	0	0	0	0	0	0	1	1	0	4	4	3	13	11	12	14	18	16	7	8	7	0	4	2	0	5	8
1092	0	0	1	0	1	3	0	1	0	3	1	1	1	0	1	0	0	0	0	0	0	1	1	0	7	3	4	5	9	4	210	86	50	13	15	11	0	1	0	0	1	1
1093	2	1	4	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2	19	19	14	175	187	110	3	0	0	0	0	0
1094	5	1	5	0	0	2	0	0	1	5	0	9	3	5	0	0	0	0	0	0	0	0	0	0	2	3	6	10	7	11	12	17	10	6	5	3	2	1	4	0	3	2
1095	1	0	1	0	23	22	2	3	2	2	2	1	2	2	6	0	0	1	0	0	4	42	24	36	7	5	4	34	89	64	9	32	160	2	8	2	0	0	1	2	0	2
1096	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	67	22	13	2	4	2	0	0	2	0	0	0
1097	0	0	0	0	0	2	0	0	0	0	1	0	2	9	7	0	0	0	0	0	0	0	0	0	0	0	0	5	5	9	24	17	30	0	0	2	0	0	0	1	0	1
1098	4	0	0	0	2	3	0	0	0	0	1	0	9	5	1	1	0	0	0	0	0	0	0	0	1	0	0	4	4	3	1	5	3	2	2	0	3	1	3	2	9	13
1099	6	2	4	0	2	6	0	1	0	1	3	4	1	1	1	0	0	0	0	0	0	0	0	0	2	0	3	10	6	10	10	8	10	9	11	4	5	5	1	0	2	1
1100	0	0	0	0	0	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	4	3	1	1	88	28	34	7	8	4	0	1	0	0	1	0
1101	0	0	0	0	3	3	0	0	0	1	1	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	4	2	4	7	8	0	3	3	4	3	0	0	4	2
1102	9	11	20	3	47	55	5	4	3	18	12	21	4	12	9	1	3	1	0	0	0	7	8	6	41	30	47	41	53	54	135	116	94	51	40	51	49	61	33	9	50	69
1103	5	0	0	1	4	3	0	0	0	2	1	5	6	11	2	0	0	0	0	0	0	0	0	1	0	0	1	7	12	8	22	17	19	16	20	22	2	2	0	2	2	1
1104	6662	4459	5346	46	7792	9344	65	75	42	2057	1683	2327	2	111	132	1	0	4	0	0	0	1795	776	1587	257	129	199	177	253	143	454	338	376	13	12	6	28	29	14	11	10	20
1105	3	7	5	1	6	9	11	14	8	27	8	9	0	5	2	0	0	0	0	0	0	2	0	1	1	0	3	11	6	3	29	25	23	0	2	1	3	4	2	1	2	4
1106	2	1	0	1	22	23	1	1	1	2	2	7	0	3	1	0	0	0	0	0	0	1	0	0	19	8	18	19	17	17	45	33	29	13	10	5	7	12	7	2	6	4
1107	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	88	7	8	7	8	3	3	0	1	1	0	0	1
1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	34	1	0	0	0	0	0	0	0	0
1109	39	14	23	2	7	6	1	2	5	15	6	12	4	8	2	6	34	7	2	2	3	84	45	64	12	3	12	26	18	11	38	24	30	47	16	13	4	5	3	22	39	31
1110	0	0	0	0	40	12	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
1111	0	0	0	0	0	0	0	2	4	9	2	6	2	2	14	2	4	0	0	1	1	0	0	0	61	8	21	3982	2272	2805	35	109	27	129	113	65	4	3	1	0	4	2
1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0
1113	20	7	14	0	8	4	0	3	0	3	3	3	1	11	6	0	0	0	0	0	0	0	0	0	10	5	9	26	25	13	34	28	31	17	15	13	61	55	48	16	98	132
1114	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	3	0	0	2	10	5	3	0	0	0	0	1	0
1115	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	1	0	2	6	0	2	0	0	0	2	9	6
1116	1	0	0	0	7	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	3	0	0	1	1	0	3	0	0	1	3
1117	245	73	167	5	847	918	0	0	0	64	54	63	3	6	11	0	0	0	0	0	0	29	16	15	17	15	22	956	1619	815	82	124	100	49	61	43	3	3	3	0	0	1
1118	1	0	0	1	15	23	0	0	0	3	0	1	4	7	6	0	0	0	0	0	0	2	1	1	30	30	31	17	10	8	71	57	45	14	13	7	1	8	2	1	1	1
1119	9	2	2	0	3	2	0	1	1	3	0	7	2	1	0	0	0	0	0	0	0	0	0	0	9	4	5	7	7	6	13	6	16	15	12	4	1	0	0	1	1	2
1120	6	3	3	0	0	2	3	5	5	2	0	2	0	0	2	0	1	0	0	0	0	0	0	0	41	46	54	13	6	8	61	41	21	22	19	24	2	2	3	0	1	2
1121	12	6	4	0	17	13	0	0	0	10	5	7	2	4	4	0	0	0	0	0	0	2	1	2	2	1	2	22	30	24	21	30	32	86	65	45	3	10	5	1	13	9
1122	1	0	0	0	1	1	0	0	0	2	2	0	0	1	0	2	0	1	0	1	0	1	0	0	7	1	4	166	60	91	2	7	2	5	4	2	7	0	0	0	4	5
1123	5	5	1	0	0	0	0	2	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	4	5	6	59	33	23	0	2	1	2	4	0	0	1	2
1124	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	1	0	0	0	409	83	152	12	54	158
1125	10	3	9	2	12	7	3	1	4	7	6	6	3	8	5	16	5	0	1	0	2	3	1	1	33	25	38	73	71	62	153	89	103	64	49	46	8	8	4	1	12	14
1126	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	30	24	16	1	1	0	0	0	0	0	0	0
1127	0	0	0	1	12	15	0	1	0	4	2	0	227	377	209	0	0	0	0	0	0	12	5	4	0	0	0	7	10	6	13	15	14	3	2	1	1	0	3	1	3	1
1128	13	20	13	0	2	1	0	2	0	1	0	2	5	9	3	0	0	0	0	0	0	0	1	0	1	3	0	0	2	2	8	8	8	7	7	7	0	0	0	1	1	1
1129	34	51	6	2	104	23	6	10	10	5	5	7	1	2	0	1	16	8	0	1	0	0	0	0	306	153	249	415	552	305	55	52	11	76	82	41	5	72	1	1	0	24
1130	0	1	1	1	20	28	0	0	1	2	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	4	4	3	7	7	3	11	6	0	1	1	1	3	1	1	2	4
1131	6	9	5	0	0	1	1	0	1	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	13	20	23	37	36	34	25	17	3	2	0	1	0	0
1132	0	0	0	0	12	32	1	0	2	2	5	6	2	1	1	1	0	0	0	0	0	4	3	2	30	20	33	28	22	26	63	31	21	10	7	10	120	70	41	1	4	7
1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	40	126	65	2	3	7
1134	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
1135	0	0	0	0	9	7	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0
1136	67	18	34	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
