GeneId	Sample107	Sample108	Sample109	Sample110	Sample111	Sample112	Sample115	Sample116	Sample117	Sample118	Sample119	Sample120	Sample134	Sample135	Sample136	Sample143	Sample144	Sample145	
gi|512725616|ref|WP_016483617.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|512725704|ref|WP_016483704.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	1.90155	0
gi|512725943|ref|WP_016483940.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6589	0	0
gi|512725947|ref|WP_016483944.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|512726029|ref|WP_016484025.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|513480706|gb|EPF26580.1|	0	0	0	0	0	0	0	27.748	0	0	6.65626	0	0	0	0	151.78	183.914	76.7187
gi|514046266|emb|CCX48055.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|514046758|emb|CCX47394.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|514205695|gb|EPH01504.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.7385	1.90155	0
gi|514400601|ref|WP_016560861.1|	0	258.7	0	0	0	0	110.755	9.67704	0	0	0	215.738	0	0	0	134.997	0	0
gi|51459721|gb|AAU03684.1|	0	4.17515	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73632	2.76934	0
gi|515341273|ref|WP_016859610.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99797	12.6187	0	0
gi|515363547|ref|WP_016868699.1|	0	0	0	0	0	2.68492	0	0	0	0	0	0	0	0	0	0	0	0
gi|515363560|ref|WP_016868705.1|	4.62384	0	0	3.2149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|515363723|ref|WP_016868779.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5359	0	0
gi|515366576|ref|WP_016869984.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.63961	0	0	0
gi|515372577|ref|WP_016872293.1|	0	0	0	0	9.61994	4.24985	0	0	0	3.02494	0	0	0	8.61506	4.3261	0	8.45627	16.1349
gi|515385608|ref|WP_016877627.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07515	0
gi|515386638|ref|WP_016878159.1|	1324.4	4623.77	2462.5	10630.8	15363.8	19199.5	1084.42	3802.57	13096	1549.87	14658.8	5122.59	2595.64	5635.58	4019.14	18845.9	13496.2	12044.4
gi|515388869|ref|WP_016879214.1|	0	0	0	0	12.8926	3.47738	0	8.36456	3.37379	0	0	0	0	0	0	4.90748	0	0
gi|515395846|ref|WP_016885142.1|	388.635	17857	2774.54	83.4671	7.122	182.213	1355.78	18655.1	1034.06	1836.4	1413.27	1556.9	1891.14	823.264	1679.86	375.898	2294.27	272.694
gi|515469100|ref|WP_016906427.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|515515664|ref|WP_016948918.1|	0	0	2.03251	0	3.7017	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|515519347|ref|WP_016952601.1|	0	0	0	0	0	0	0	0	8.61836	0	0	0	0	0	0	0	0	0
gi|515538865|ref|WP_016971918.1|	0	3.10364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|515826296|ref|WP_017257049.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	1.94822
gi|515826348|ref|WP_017257101.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|515827574|ref|WP_017258327.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|515827602|ref|WP_017258355.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|515828383|ref|WP_017259136.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|515828394|ref|WP_017259147.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39456
gi|515828414|ref|WP_017259167.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|515828570|ref|WP_017259323.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|515828680|ref|WP_017259433.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5777	0	0
gi|515830710|ref|WP_017261463.1|	11.4765	26.4776	48.0483	0	0	11.4105	12.102	1805.9	8.61836	2.01048	10.2217	4.30953	42.934	8.61506	15.0286	35.4816	36.2086	10.9229
gi|515856494|ref|WP_017287122.1|	0	0	0	0	0	5.751	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|515857392|ref|WP_017288020.1|	3.7394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|515859369|ref|WP_017289997.1|	7.23108	0	0	0	7.122	8.634	9.06759	13.6994	0	0	0	0	0	9.98705	0	6.8437	0	668.931
gi|515859699|ref|WP_017290327.1|	0	0	0	8.11128	0	11.4105	0	0	0	0	0	0	0	0	0	0	0	0
gi|515862071|ref|WP_017292699.1|	0	273.326	5.19072	5.15111	0	7.20882	0	0	0	0	0	908.835	0	0	19.9531	0	0	11.7974
gi|515862740|ref|WP_017293368.1|	0	0	0	22.3643	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|515872739|ref|WP_017303322.1|	0	2.04332	3.07765	3.2149	0	0	3.01124	0	0	0	0	0	0	0	0	3.93616	0	132.834
gi|515877751|ref|WP_017308334.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|515890367|ref|WP_017320950.1|	0	0	0	0	0	0	0	0	0	0	4.33449	0	0	0	3.19223	0	0	0
gi|515892732|ref|WP_017323315.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|515897850|ref|WP_017328433.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|515897851|ref|WP_017328434.1|	0	0	8.39644	35.4017	5.4281	244.249	0	4.54111	0	4.04201	0	0	3.71638	5.93663	0	9.73632	7.66926	0
gi|515986664|ref|WP_017417247.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.28189
gi|515996847|ref|WP_017427430.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.86	0	0
gi|516032801|ref|WP_017463384.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2949
gi|516223132|ref|WP_017627095.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.7718	0
gi|516249094|ref|WP_017653057.1|	0	0	0	0	67.0422	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|516250623|ref|WP_017654586.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|516255216|ref|WP_017659179.1|	4.62384	0	0	9.7887	0	18.7095	0	0	4.63885	0	0	0	0	0	7.81401	4.90748	0	0
gi|516316856|ref|WP_017713550.1|	0	0	0	3.87975	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|516327363|ref|WP_017718022.1|	0	0	0	0	0	5.00677	5.02748	9.67704	0	21.4874	0	0	0	0	7.81401	0	3.61591	79.9607
gi|516330724|ref|WP_017721383.1|	0	0	0	12.9964	0	9.3365	0	0	0	2.01048	0	19.7973	14.6276	0	0	2.96199	0	0
gi|516364684|ref|WP_017754717.1|	0	0	0	0	0	0	0	0	0	0	0	2.07594	0	0	0	0	0	6.50302
gi|516445257|ref|WP_017834169.1|	0	0	0	5.76437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|516490843|ref|WP_017879287.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|516557171|gb|AGO87813.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8308	15.2715
gi|516557223|gb|AGO87862.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	31.2852	12.6693
gi|516557258|gb|AGO87878.1|	0	0	0	0	0	0	9.06759	0	0	0	0	0	0	0	0	44.9462	24.1412	14.4062
gi|516557301|gb|AGO87915.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26606	0
gi|516557359|gb|AGO87965.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26606	0
gi|516557470|gb|AGO88040.1|	0	0	0	0	0	0	4.01893	3.31733	0	0	0	8.94634	0	0	0	53.4442	61.5059	5.60663
gi|516557530|gb|AGO88073.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70454
gi|516557543|gb|AGO88074.1|	0	0	0	0	0	0	0	4.54111	0	0	3.19714	0	4.59081	0	0	40.2172	12.3154	51.3875
gi|516557544|gb|AGO88075.1|	0	7.43401	0	0	0	0	0	0	35.266	0	0	0	0	0	5.47627	2.96199	0	0
gi|516557609|gb|AGO88114.1|	0	0	0	0	0	0	0	0	0	12.2269	0	0	0	0	0	0	11.5522	28.9098
gi|516557610|gb|AGO88115.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|516603597|ref|WP_017978620.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|516750017|ref|WP_018081995.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|516842875|ref|WP_018126698.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|516887323|ref|WP_018148713.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44703	0
gi|517114015|ref|WP_018302833.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|517154717|ref|WP_018343535.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|517187118|ref|WP_018375936.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|517206644|ref|WP_018395462.1|	0	285.532	277.28	94.0218	39.4189	5.751	401.076	8806.81	115.473	11.2006	32.6802	207.429	525.215	138.319	37.642	139.661	424.635	183.301
gi|517386236|ref|WP_018560079.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|517440056|ref|WP_018610916.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517440937|ref|WP_018611792.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517442031|ref|WP_018612880.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|517443389|ref|WP_018614235.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517444008|ref|WP_018614850.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|517444331|ref|WP_018615171.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|517445212|ref|WP_018616050.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26606	0
gi|517446159|ref|WP_018616991.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517446213|ref|WP_018617045.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|517446244|ref|WP_018617076.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|517446742|ref|WP_018617572.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|517446824|ref|WP_018617653.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|517446831|ref|WP_018617660.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73632	9.23756	5.60663
gi|517446875|ref|WP_018617704.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|517446959|ref|WP_018617788.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517447113|ref|WP_018617941.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	1.94822
gi|517447148|ref|WP_018617976.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|517447322|ref|WP_018618148.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|517447347|ref|WP_018618173.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|517447626|ref|WP_018618451.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|517447629|ref|WP_018618454.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|517447709|ref|WP_018618533.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517447853|ref|WP_018618676.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|517447874|ref|WP_018618697.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	2.87783
gi|517447900|ref|WP_018618723.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|517447957|ref|WP_018618780.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|517447962|ref|WP_018618785.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|517447996|ref|WP_018618819.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|517448048|ref|WP_018618870.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66926	0
gi|517448196|ref|WP_018619018.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26606	5.60663
gi|517448257|ref|WP_018619079.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517448797|ref|WP_018619616.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517448884|ref|WP_018619702.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|517449445|ref|WP_018620261.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|517449497|ref|WP_018620312.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|517449505|ref|WP_018620320.1|	0	0	0	0	0	0	0	0	0	0	2.08194	0	0	0	0	0	0	0
gi|517449506|ref|WP_018620321.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.0834	24.8624	19.5713
gi|517449673|ref|WP_018620487.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	23.4183	0
gi|517449867|ref|WP_018620680.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	7.66926	6.50302
gi|517450258|ref|WP_018621069.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|517450294|ref|WP_018621104.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80926	4.44703	0
gi|517450655|ref|WP_018621463.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|517451055|ref|WP_018621861.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70454
gi|517451156|ref|WP_018621961.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|517451160|ref|WP_018621965.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|517451165|ref|WP_018621970.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87584	0
gi|517451677|ref|WP_018622478.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|517451749|ref|WP_018622550.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5389
gi|517452196|ref|WP_018622994.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|517452197|ref|WP_018622995.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|517452200|ref|WP_018622998.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|517452203|ref|WP_018623001.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	7.66926	0
gi|517452380|ref|WP_018623177.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|517455864|ref|WP_018626640.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517456563|ref|WP_018627336.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517458755|ref|WP_018629515.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|517460497|ref|WP_018631245.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|517515639|ref|WP_018685847.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|517536411|ref|WP_018706619.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|517583026|ref|WP_018753234.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|517813123|ref|WP_018983331.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|517826946|ref|WP_018997154.1|	0	0	0	0	0	0	0	0	3.37379	0	0	0	0	0	0	0	0	0
gi|517830261|ref|WP_019000469.1|	0	0	0	0	0	0	0	4.54111	0	0	0	0	0	0	0	0	0	0
gi|517938349|ref|WP_019108557.1|	0	0	0	0	0	0	4.01893	0	3.37379	0	0	0	87.1977	0	6.63961	22.1781	2.76934	22.1327
gi|517938350|ref|WP_019108558.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45627	0
gi|518033052|ref|WP_019203260.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|518137187|ref|WP_019307395.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|518137990|ref|WP_019308198.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45627	0
gi|518326085|ref|WP_019496292.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26606	0
gi|518326755|ref|WP_019496962.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44703	0
gi|518327674|ref|WP_019497881.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|518328582|ref|WP_019498789.1|	11.4765	4.17515	0	0	0	12.0922	0	0	0	4.04201	0	0	0	0	4.3261	10.6981	3.61591	0
gi|518329870|ref|WP_019500077.1|	0	0	0	4.52382	0	0	0	0	0	0	0	0	45.9964	0	0	0	0	0
gi|518331015|ref|WP_019501222.1|	0	0	0	3.87975	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|518338143|ref|WP_019508350.1|	0	0	0	4.52382	0	0	0	11.0047	0	0	0	0	0	0	0	0	0	0
gi|518338275|ref|WP_019508482.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	7.26389	0	0	0	0
gi|518625660|ref|WP_019795867.1|	0	0	0	0	0	0	0	11.0047	0	0	9.02416	0	0	0	0	2.96199	0	5.60663
gi|518671264|ref|WP_019832957.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70454
gi|518733687|ref|WP_019893516.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	39.6929	0
gi|518783215|ref|WP_019940504.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|518784896|ref|WP_019942185.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|518787603|ref|WP_019944892.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|518787644|ref|WP_019944933.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|518787712|ref|WP_019945001.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|518788860|ref|WP_019946149.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|518788887|ref|WP_019946176.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|518788899|ref|WP_019946188.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	1.90155	0
gi|518788986|ref|WP_019946275.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|518790416|ref|WP_019947705.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|518791878|ref|WP_019949167.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|518819497|ref|WP_019975451.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70454
gi|518831130|ref|WP_019987070.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|518831317|ref|WP_019987255.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|518831460|ref|WP_019987396.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	7.39456
gi|518831829|ref|WP_019987757.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|518831890|ref|WP_019987818.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|518832024|ref|WP_019987952.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|518832157|ref|WP_019988082.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16548
gi|518832454|ref|WP_019988374.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77341	0	0
gi|518833279|ref|WP_019989199.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|518833287|ref|WP_019989207.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|518833366|ref|WP_019989286.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|518834107|ref|WP_019990026.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|518834265|ref|WP_019990184.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44703	0
gi|518834751|ref|WP_019990668.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|519282819|gb|EPN52419.1|	0	0	0	0	0	0	0	0	0	0	20.0323	6.60677	0	0	0	0	0	0
gi|519325339|gb|EPN84880.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.63961	3.93616	0	0
gi|519781253|gb|EPP29110.1|	0	122.438	0	52.4378	0	0	0	30.6447	0	0	0	277.138	0	3.37305	0	0	0	0
gi|520812785|ref|WP_020299651.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4062
gi|520917241|ref|WP_020336402.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|521053836|ref|WP_020385787.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|521258268|ref|WP_020444833.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.4062	0	0
gi|521956726|ref|WP_020468331.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|521960038|ref|WP_020471643.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|521961938|ref|WP_020473543.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|522004849|ref|WP_020516120.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|522081804|ref|WP_020593013.1|	0	0	0	0	0	0	0	0	0	0	0	2.07594	0	0	0	0	0	0
gi|522083434|ref|WP_020594643.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|522083639|ref|WP_020594848.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	3.61591	0
gi|522083650|ref|WP_020594859.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|522084105|ref|WP_020595314.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|522084156|ref|WP_020595365.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|522084161|ref|WP_020595370.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44703	0
gi|522084292|ref|WP_020595501.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	2.87783
gi|522084362|ref|WP_020595571.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|522084589|ref|WP_020595798.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|522084963|ref|WP_020596172.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|522085234|ref|WP_020596443.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0137	8.28189
gi|522085236|ref|WP_020596445.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|522085272|ref|WP_020596481.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|522085347|ref|WP_020596556.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|522085463|ref|WP_020596672.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|522085545|ref|WP_020596754.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	0
gi|522085562|ref|WP_020596771.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|522085606|ref|WP_020596815.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|522085908|ref|WP_020597117.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|522086206|ref|WP_020597415.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|522086378|ref|WP_020597587.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|522086508|ref|WP_020597717.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|522086737|ref|WP_020597946.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6693
gi|522086741|ref|WP_020597950.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66926	0
gi|522086744|ref|WP_020597953.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|522086844|ref|WP_020598053.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|522086969|ref|WP_020598178.1|	0	0	0	0	0	0	0	0	0	0	3.19714	0	0	0	0	0	0	0
gi|522086977|ref|WP_020598186.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|522087054|ref|WP_020598263.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
